


============================== EXP at 2025-05-23 10:08:19 ==============================
dev | avg_loss: 3.568359375 | {'exact_match': 3.6, 'rougeL': 26.0375}
train | epoch   0 | Iter:      4/  1424 | global iter:      4/  1424 | loss: 13.1929 | ds_loss: 13.1929 | lr: 9.9998e-05 | scale:  2048.0000 | micro time: 0.346 | step time: 0.390
train | epoch   6 | Iter:   1116/  1424 | global iter:   1116/  1424 | loss: 11.9196 | ds_loss: 11.9196 | lr: 1.1195e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   6 | Iter:   1120/  1424 | global iter:   1120/  1424 | loss: 11.2296 | ds_loss: 11.2296 | lr: 1.0919e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   6 | Iter:   1124/  1424 | global iter:   1124/  1424 | loss: 10.5490 | ds_loss: 10.5490 | lr: 1.0647e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   6 | Iter:   1128/  1424 | global iter:   1128/  1424 | loss: 11.2597 | ds_loss: 11.2597 | lr: 1.0377e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   6 | Iter:   1132/  1424 | global iter:   1132/  1424 | loss: 11.4631 | ds_loss: 11.4631 | lr: 1.0111e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   6 | Iter:   1136/  1424 | global iter:   1136/  1424 | loss: 11.2498 | ds_loss: 11.2498 | lr: 9.8479e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   6 | Iter:   1140/  1424 | global iter:   1140/  1424 | loss: 10.7983 | ds_loss: 10.7983 | lr: 9.5878e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   6 | Iter:   1144/  1424 | global iter:   1144/  1424 | loss: 11.4721 | ds_loss: 11.4721 | lr: 9.3310e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   6 | Iter:   1148/  1424 | global iter:   1148/  1424 | loss: 11.7180 | ds_loss: 11.7180 | lr: 9.0772e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   6 | Iter:   1152/  1424 | global iter:   1152/  1424 | loss: 11.2188 | ds_loss: 11.2188 | lr: 8.8267e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   6 | Iter:   1156/  1424 | global iter:   1156/  1424 | loss: 11.5738 | ds_loss: 11.5738 | lr: 8.5794e-06 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   6 | Iter:   1160/  1424 | global iter:   1160/  1424 | loss: 10.6375 | ds_loss: 10.6375 | lr: 8.3353e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   6 | Iter:   1164/  1424 | global iter:   1164/  1424 | loss: 11.0163 | ds_loss: 11.0163 | lr: 8.0945e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   6 | Iter:   1168/  1424 | global iter:   1168/  1424 | loss: 10.7035 | ds_loss: 10.7035 | lr: 7.8569e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   6 | Iter:   1172/  1424 | global iter:   1172/  1424 | loss: 10.7874 | ds_loss: 10.7874 | lr: 7.6227e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.350
train | epoch   6 | Iter:   1176/  1424 | global iter:   1176/  1424 | loss: 10.4808 | ds_loss: 10.4808 | lr: 7.3917e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.350
train | epoch   6 | Iter:   1180/  1424 | global iter:   1180/  1424 | loss: 10.7609 | ds_loss: 10.7609 | lr: 7.1640e-06 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   6 | Iter:   1184/  1424 | global iter:   1184/  1424 | loss: 10.7948 | ds_loss: 10.7948 | lr: 6.9397e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   6 | Iter:   1188/  1424 | global iter:   1188/  1424 | loss: 11.3842 | ds_loss: 11.3842 | lr: 6.7188e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   6 | Iter:   1192/  1424 | global iter:   1192/  1424 | loss: 12.3068 | ds_loss: 12.3068 | lr: 6.5012e-06 | scale:  2048.0000 | micro time: 0.350 | step time: 0.350
train | epoch   6 | Iter:   1196/  1424 | global iter:   1196/  1424 | loss: 11.2670 | ds_loss: 11.2670 | lr: 6.2870e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   6 | Iter:   1200/  1424 | global iter:   1200/  1424 | loss: 11.8982 | ds_loss: 11.8982 | lr: 6.0762e-06 | scale:  2048.0000 | micro time: 0.350 | step time: 0.350
train | epoch   6 | Iter:   1204/  1424 | global iter:   1204/  1424 | loss: 11.5483 | ds_loss: 11.5483 | lr: 5.8688e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   6 | Iter:   1208/  1424 | global iter:   1208/  1424 | loss: 10.8816 | ds_loss: 10.8816 | lr: 5.6649e-06 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   6 | Iter:   1212/  1424 | global iter:   1212/  1424 | loss: 10.9481 | ds_loss: 10.9481 | lr: 5.4645e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   6 | Iter:   1216/  1424 | global iter:   1216/  1424 | loss: 11.7249 | ds_loss: 11.7249 | lr: 5.2675e-06 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   6 | Iter:   1220/  1424 | global iter:   1220/  1424 | loss: 10.6170 | ds_loss: 10.6170 | lr: 5.0740e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.350
train | epoch   6 | Iter:   1224/  1424 | global iter:   1224/  1424 | loss: 11.4863 | ds_loss: 11.4863 | lr: 4.8840e-06 | scale:  2048.0000 | micro time: 0.350 | step time: 0.350
train | epoch   6 | Iter:   1228/  1424 | global iter:   1228/  1424 | loss: 11.4623 | ds_loss: 11.4623 | lr: 4.6975e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   6 | Iter:   1232/  1424 | global iter:   1232/  1424 | loss: 10.9717 | ds_loss: 10.9717 | lr: 4.5145e-06 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   6 | Iter:   1236/  1424 | global iter:   1236/  1424 | loss: 11.7254 | ds_loss: 11.7254 | lr: 4.3351e-06 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   6 | Iter:   1240/  1424 | global iter:   1240/  1424 | loss: 11.3581 | ds_loss: 11.3581 | lr: 4.1593e-06 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   6 | Iter:   1244/  1424 | global iter:   1244/  1424 | loss: 11.1866 | ds_loss: 11.1866 | lr: 3.9870e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
dev | avg_loss: 3.947265625 | {'exact_match': 4.4, 'rougeL': 27.2623}
train | epoch   6 | Iter:   1248/  1424 | global iter:   1248/  1424 | loss: 11.6342 | ds_loss: 11.6342 | lr: 3.8183e-06 | scale:  2048.0000 | micro time: 0.351 | step time: 0.348
train | epoch   6 | Iter:   1252/  1424 | global iter:   1252/  1424 | loss: 12.0638 | ds_loss: 12.0638 | lr: 3.6532e-06 | scale:  2048.0000 | micro time: 0.347 | step time: 0.348
train | epoch   7 | Iter:   1256/  1424 | global iter:   1256/  1424 | loss: 11.2963 | ds_loss: 11.2963 | lr: 3.4918e-06 | scale:  2048.0000 | micro time: 0.347 | step time: 0.318
train | epoch   7 | Iter:   1260/  1424 | global iter:   1260/  1424 | loss: 11.2227 | ds_loss: 11.2227 | lr: 3.3339e-06 | scale:  2048.0000 | micro time: 0.350 | step time: 0.348
train | epoch   7 | Iter:   1264/  1424 | global iter:   1264/  1424 | loss: 11.5415 | ds_loss: 11.5415 | lr: 3.1797e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   7 | Iter:   1268/  1424 | global iter:   1268/  1424 | loss: 10.5157 | ds_loss: 10.5157 | lr: 3.0292e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   7 | Iter:   1272/  1424 | global iter:   1272/  1424 | loss: 11.7832 | ds_loss: 11.7832 | lr: 2.8823e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   7 | Iter:   1276/  1424 | global iter:   1276/  1424 | loss: 11.2336 | ds_loss: 11.2336 | lr: 2.7390e-06 | scale:  2048.0000 | micro time: 0.354 | step time: 0.350
train | epoch   7 | Iter:   1280/  1424 | global iter:   1280/  1424 | loss: 10.9687 | ds_loss: 10.9687 | lr: 2.5995e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   7 | Iter:   1284/  1424 | global iter:   1284/  1424 | loss: 10.8788 | ds_loss: 10.8788 | lr: 2.4637e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   7 | Iter:   1288/  1424 | global iter:   1288/  1424 | loss: 11.3464 | ds_loss: 11.3464 | lr: 2.3315e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   7 | Iter:   1292/  1424 | global iter:   1292/  1424 | loss: 11.5171 | ds_loss: 11.5171 | lr: 2.2031e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   7 | Iter:   1296/  1424 | global iter:   1296/  1424 | loss: 11.1541 | ds_loss: 11.1541 | lr: 2.0784e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   7 | Iter:   1300/  1424 | global iter:   1300/  1424 | loss: 11.6147 | ds_loss: 11.6147 | lr: 1.9575e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   7 | Iter:   1304/  1424 | global iter:   1304/  1424 | loss: 11.6080 | ds_loss: 11.6080 | lr: 1.8402e-06 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   7 | Iter:   1308/  1424 | global iter:   1308/  1424 | loss: 10.9007 | ds_loss: 10.9007 | lr: 1.7268e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   7 | Iter:   1312/  1424 | global iter:   1312/  1424 | loss: 11.8723 | ds_loss: 11.8723 | lr: 1.6171e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   7 | Iter:   1316/  1424 | global iter:   1316/  1424 | loss: 11.1244 | ds_loss: 11.1244 | lr: 1.5112e-06 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   7 | Iter:   1320/  1424 | global iter:   1320/  1424 | loss: 10.9920 | ds_loss: 10.9920 | lr: 1.4090e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   7 | Iter:   1324/  1424 | global iter:   1324/  1424 | loss: 10.3752 | ds_loss: 10.3752 | lr: 1.3107e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   7 | Iter:   1328/  1424 | global iter:   1328/  1424 | loss: 10.8761 | ds_loss: 10.8761 | lr: 1.2161e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   7 | Iter:   1332/  1424 | global iter:   1332/  1424 | loss: 11.7757 | ds_loss: 11.7757 | lr: 1.1253e-06 | scale:  2048.0000 | micro time: 0.351 | step time: 0.349
train | epoch   7 | Iter:   1336/  1424 | global iter:   1336/  1424 | loss: 11.5746 | ds_loss: 11.5746 | lr: 1.0384e-06 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   7 | Iter:   1340/  1424 | global iter:   1340/  1424 | loss: 10.2316 | ds_loss: 10.2316 | lr: 9.5526e-07 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   7 | Iter:   1344/  1424 | global iter:   1344/  1424 | loss: 11.9220 | ds_loss: 11.9220 | lr: 8.7596e-07 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   7 | Iter:   1348/  1424 | global iter:   1348/  1424 | loss: 11.3039 | ds_loss: 11.3039 | lr: 8.0048e-07 | scale:  2048.0000 | micro time: 0.351 | step time: 0.349
train | epoch   7 | Iter:   1352/  1424 | global iter:   1352/  1424 | loss: 12.1700 | ds_loss: 12.1700 | lr: 7.2884e-07 | scale:  2048.0000 | micro time: 0.356 | step time: 0.351
train | epoch   7 | Iter:   1356/  1424 | global iter:   1356/  1424 | loss: 11.4381 | ds_loss: 11.4381 | lr: 6.6103e-07 | scale:  2048.0000 | micro time: 0.347 | step time: 0.349
train | epoch   7 | Iter:   1360/  1424 | global iter:   1360/  1424 | loss: 11.3035 | ds_loss: 11.3035 | lr: 5.9708e-07 | scale:  2048.0000 | micro time: 0.349 | step time: 0.351
train | epoch   7 | Iter:   1364/  1424 | global iter:   1364/  1424 | loss: 10.3684 | ds_loss: 10.3684 | lr: 5.3697e-07 | scale:  2048.0000 | micro time: 0.348 | step time: 0.350
train | epoch   7 | Iter:   1368/  1424 | global iter:   1368/  1424 | loss: 11.2512 | ds_loss: 11.2512 | lr: 4.8072e-07 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   7 | Iter:   1372/  1424 | global iter:   1372/  1424 | loss: 10.5534 | ds_loss: 10.5534 | lr: 4.2833e-07 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   7 | Iter:   1376/  1424 | global iter:   1376/  1424 | loss: 10.7460 | ds_loss: 10.7460 | lr: 3.7981e-07 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   7 | Iter:   1380/  1424 | global iter:   1380/  1424 | loss: 11.0439 | ds_loss: 11.0439 | lr: 3.3515e-07 | scale:  2048.0000 | micro time: 0.349 | step time: 0.350
train | epoch   7 | Iter:   1384/  1424 | global iter:   1384/  1424 | loss: 10.6757 | ds_loss: 10.6757 | lr: 2.9437e-07 | scale:  2048.0000 | micro time: 0.347 | step time: 0.351
train | epoch   7 | Iter:   1388/  1424 | global iter:   1388/  1424 | loss: 11.3185 | ds_loss: 11.3185 | lr: 2.5746e-07 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   7 | Iter:   1392/  1424 | global iter:   1392/  1424 | loss: 11.8601 | ds_loss: 11.8601 | lr: 2.2442e-07 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   7 | Iter:   1396/  1424 | global iter:   1396/  1424 | loss: 10.6318 | ds_loss: 10.6318 | lr: 1.9527e-07 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   7 | Iter:   1400/  1424 | global iter:   1400/  1424 | loss: 11.8170 | ds_loss: 11.8170 | lr: 1.7000e-07 | scale:  2048.0000 | micro time: 0.351 | step time: 0.349
train | epoch   7 | Iter:   1404/  1424 | global iter:   1404/  1424 | loss: 11.0735 | ds_loss: 11.0735 | lr: 1.4862e-07 | scale:  2048.0000 | micro time: 0.351 | step time: 0.349
train | epoch   7 | Iter:   1408/  1424 | global iter:   1408/  1424 | loss: 10.7160 | ds_loss: 10.7160 | lr: 1.3112e-07 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   7 | Iter:   1412/  1424 | global iter:   1412/  1424 | loss: 11.7966 | ds_loss: 11.7966 | lr: 1.1750e-07 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   7 | Iter:   1416/  1424 | global iter:   1416/  1424 | loss: 11.7116 | ds_loss: 11.7116 | lr: 1.0778e-07 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   7 | Iter:   1420/  1424 | global iter:   1420/  1424 | loss: 11.7571 | ds_loss: 11.7571 | lr: 1.0194e-07 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   7 | Iter:   1424/  1424 | global iter:   1424/  1424 | loss: 11.3529 | ds_loss: 11.3529 | lr: 1.0000e-07 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
dev | avg_loss: 3.9609375 | {'exact_match': 4.0, 'rougeL': 27.3144}
